NationalityDiversity_norm,WorkRate_Balance_norm,International Reputation_norm,Age_closeness_norm,Chemistry_Index_100
0.3,0.553203935164794,0.0219298245614035,0.6355323318092747,37.7666522883868
0.3,0.7595658825880184,0.0,0.322795558458524,34.55903602616356
0.25,0.3934150817412599,0.0,0.3815401247775849,25.62388016297113
0.0499999999999999,0.5769567540996142,0.0469924812030074,0.4589670616777082,28.322907424508248
0.3999999999999999,0.1536671932344265,0.0,0.2857609405617243,20.98570334490377
0.3,0.4829587448563316,0.1644736842105263,0.2133292899132222,29.019042974502003
0.3,0.5410476573169617,0.0219298245614035,0.2945787067276288,28.93890471514985
0.5499999999999999,0.2614260305404902,0.087719298245614,0.562050947093403,36.52990689698768
0.1999999999999999,0.7632697070554747,0.0,0.3157413455258004,31.975276314531875
0.1999999999999999,0.3369215693303239,0.0526315789473684,0.4603527106466361,26.24764647310821
0.15,0.3358589793301221,0.0,0.4268451992161988,22.81760446365802
0.25,0.2226679784183424,0.0469924812030074,0.540846318932537,26.51266946384717
0.3999999999999999,0.4263238729616218,0.0,0.5638597196402548,34.75458981504691
0.15,0.2200575942291275,0.0234962406015038,0.3865354110292056,19.502231146495923
0.15,0.6120393951127644,0.0243664717348927,0.6074461136512084,34.84629951247163
0.25,0.6405672670065514,0.0,0.351894186806009,31.06153634531401
0.3,0.7688758256856639,0.0526315789473684,0.583801436969301,42.63272104005833
0.3999999999999999,0.2233002972857581,0.0,0.516786414108426,28.502167784854603
0.4999999999999999,1.0,0.0,0.2005225342913132,42.51306335728283
0.5499999999999999,0.5429577100862311,0.0219298245614035,0.2593076420640101,34.35487941779111
0.25,0.7134196504782295,0.0548245614035087,0.3371979098628346,33.886053043614325
0.4499999999999999,0.8492532573397792,0.0,0.4506858262573479,43.74847708992817
0.25,0.7923680388956781,0.0,0.3896846132313141,35.8013163031748
0.5499999999999999,0.6010280542655788,0.0506072874493926,0.5129879917600357,42.865583336875176
0.3999999999999999,0.8004069110128579,0.0,0.4858564035572525,42.15658286425276
0.0499999999999999,0.3339791333192211,0.0487329434697856,0.5813193990855652,25.350786896864296
0.15,0.0086722248954219,0.1052631578947367,0.4991508817766168,19.07715661416939
0.4999999999999999,0.6909600595642963,0.0822368421052631,0.3629163945133902,40.902832404573736
0.35,0.4351117860879718,0.0234962406015038,0.2794625361575065,27.20176407117455
0.1,0.6082969691061106,0.0243664717348927,0.6401045068582625,34.31919869248164
0.1,0.5871931121241667,0.0,0.4898758981058133,29.426725255749503
0.25,0.8449722284581732,0.0253036437246964,0.4790735065065568,39.98373446723566
0.3999999999999999,0.4188453301094869,0.1535087719298246,0.570868713259308,38.58057038246548
0.0499999999999999,0.7888705955635461,0.0,0.3298497713912476,29.21800917386984
0.5499999999999999,0.5747354790515712,0.0,0.351894186806009,36.91574164643951
0.5499999999999999,0.4216019867159066,0.043859649122807,0.406270411495754,35.54330118336169
0.25,0.4039654908531898,0.031328320802005,0.4516189232061207,28.422818371532887
0.1999999999999999,0.5439161264278706,0.0219298245614035,0.5414761593729587,32.68305275905582
0.3999999999999999,0.3301552550947763,0.0234962406015038,0.4526686572734903,30.15800382424426
0.15,0.2587623971199826,0.043859649122807,0.562050947093403,25.366824833404817
0.25,0.438557224714359,0.0,0.342913128674069,25.7867588347107
0.0,0.1220817366186803,0.0,0.7531025473546697,21.879607099333757
0.4499999999999999,0.2975123593234451,0.0263157894736842,0.4356629653821033,30.237277854480816
0.5999999999999999,0.9003048925794505,0.1196172248803828,0.3004572175048992,48.009483374118304
0.4999999999999999,0.3480080724597322,0.0,0.3331156107119533,29.528092079292133
0.1999999999999999,0.8882633429812684,0.0,0.4148782308481853,37.578539345736345
0.1,0.2610737747876751,0.0,0.4337734440608374,19.871180471212814
0.15,0.1426537840254084,0.0,0.3875043963221625,17.003954508689272
0.3,0.0943230054594399,0.0,0.4804866100587848,21.87024038795562
0.1999999999999999,0.2744565812277556,0.356359649122807,0.4547681254082301,32.139608893969815
0.15,0.7923680388956781,0.0,0.4085798264439675,33.77369663349114
0.15,0.6392813476781458,0.0,0.5345479145283192,33.09573155516162
0.1,0.8966701171506956,0.0939849624060149,0.4589670616777082,38.74055353086047
0.4499999999999999,0.993011823984796,0.1973684210526316,0.3386675375571522,49.4761945648645
0.3999999999999999,0.8966701171506956,0.0234962406015038,0.3770878044228793,42.43135405437697
0.1999999999999999,0.3694450661212627,0.0,0.3644909956144442,23.348401543392672
