Club,SquadSize,Age,Overall,Potential,Value,Wage,Crossing,Finishing,ShortPassing,LongPassing,Dribbling,BallControl,Acceleration,SprintSpeed,Stamina,Strength,Aggression,Interceptions,Positioning,Vision,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,is_LeftFoot,International Reputation,Skill Moves,Weak Foot,Attack_Work_Intensity,Defense_Work_Intensity,NationalityDiversity
Clermont Foot 63,25,-0.6713059080594997,-0.43169006697512036,-0.4528458894029217,-0.45011538279995594,-0.4126048214358018,-0.9130594779589207,-0.7986218656779143,-0.5229318787410777,-0.7827280457907272,-0.8234947658549173,-0.5999195150027452,-0.6684724382255354,-0.18202758272443179,-0.4393591394490655,-0.773077312793133,-1.6288808849871605,-0.1774572856631327,-1.2931524548878903,-1.7442575455566673,-0.8937660013707867,-0.7293128314851233,-0.28692488113730297,-0.46678204205379986,0.1761046227147455,-0.9672552261541298,-0.4919609482380983,-0.35541625169328783,-0.375488226149372,-0.13357106127954796,0.6437917099809183,0.030897680301955742
Club América,30,-0.5084358596075045,0.7372770764943793,0.7448379551141333,0.24613865208939495,1.1405684067845716,1.4270984035326244,0.7906588101118379,1.011898098553684,1.1638079271636899,1.233062912759842,0.9823142338424763,1.2110179703252408,1.41054335408438,0.0690689850619768,-0.6140240074968184,-0.0894656808623539,0.8634717769021812,0.374575079944008,0.5737905773822306,0.46533020213743953,1.5873777319594744,0.4570363790926841,0.9036367737616455,-0.577693681443007,-0.8771164600492208,0.1182114422276044,0.05052233473625711,0.5009781606643156,1.2677747159767507,-0.14615517586585963,-0.21742812064339223
Club Atlas,29,-1.1831398347884186,-0.2038780051999735,0.3671244571032087,-0.252186860154868,-0.11030264405586936,-0.08131128143849614,0.4765897110469597,-0.5202633826924632,0.20611655257688663,0.30945616808713877,-0.0699101804141977,0.3034325901905962,0.4827310912104428,-0.4658819151751063,-1.9901591881169542,-1.5351666160843371,-1.2536258500845006,-0.14969437521385592,-0.17061110958281747,-0.530503198255241,-0.9237204312147405,-1.0446442879063105,-0.518744618391905,-0.24498270581475698,-1.2656456242945187,-0.3341577438073127,-0.21328390843413647,-0.8721963134290922,-0.07558433946204764,-1.2941075469239869,0.030897680301955742
Club Atlético Aldosivi,28,1.4189645207220953,-0.03251741567977638,-0.3922308778893151,-0.43877075094013507,-0.3243792275286152,-0.14354615817121447,-0.9913419476258402,-0.6187435940103776,-0.24744083172634337,0.011858685817514687,-0.1082511918151847,-0.4531317969287796,-0.6979051529464424,-0.6549289394935837,-1.528064106115241,-0.18230200149244255,0.2747570118169348,-0.023482860078977073,-0.07949087588427338,-0.3224439472644576,0.2124278788934093,0.5665522554731436,0.550697380388572,0.21917881152375976,-0.7161543777190259,-0.4919609482380983,-0.6632158392057976,-0.7102874981309963,-0.6140324706245671,-0.4081273573966819,-1.2107313244247841
Club Atlético Banfield,27,-1.068454494675177,0.11801777970301114,0.8568491466030252,-0.20280748119321426,-0.21800899430158877,-0.7727272213828551,0.15999187527463585,-0.38217145754296794,-0.9720933478611257,-0.4609807172760758,-0.007272911661697295,-0.31769743133333594,-0.49569234773245013,0.04734128743330094,-0.2552168878047991,-1.1505051457882833,-0.07867273092458067,0.2858564384617815,-0.5769961024667543,-0.40966474865919117,0.3117824121847597,-0.35506809310736764,-0.46435544831176434,0.41061965067493433,-1.6282728442567966,0.016516043816654294,-0.2790859192022616,-0.7480922939735474,0.05327504235462471,1.7973649401063712,-1.2107313244247841
Club Atlético Colón,28,0.21630441390958066,0.3795839044834379,0.5347274098852361,-0.043693698289067696,-0.19332912580343878,0.3015867045583174,0.8660874136139617,0.6172889507298015,0.6838917426583512,0.8982165924692042,0.4476934734991266,0.4483531990658948,0.04830155422136601,0.8349703264728446,0.808676823968579,0.8433447743309986,0.6645969234376842,0.12645033741860337,0.07780000371440346,0.33248621232084546,-0.2372974938577344,0.4452136424379747,0.7164423993759279,-0.4000126526058238,-0.7161543777190259,0.16179518440372587,0.5077608524178866,-0.30199570303145384,-0.0134557089432941,-0.1058517633226568,-1.2107313244247841
Club Atlético Huracán,28,1.0888225306166988,0.3472622323137719,0.1397625742247756,-0.13024242078918846,-0.16001130333093627,0.4148932514349254,0.8095159609873684,0.04917461339580551,0.36326905311607904,0.416162292360391,0.33345826829755465,-0.4658287687033521,-0.49891669770169383,0.6487329182270417,0.6795751151241677,-0.2406721432059717,0.020513591194707945,-0.08522005904856861,0.2901426911726171,0.025923158897937768,-0.39509587026164267,-0.20814812005908714,-0.3267762495444812,-0.07695623653821405,-0.7161543777190259,-0.4919609482380983,-0.16136868565278975,-2.1393087809794,-0.0134557089432941,-0.4081273573966819,-0.9624055234794362
Club Atlético Lanús,28,-0.46756113702302815,0.4361468307803492,0.5992114646869422,-0.12602416309852893,-0.0978180347155983,1.0947325326945736,0.3192300382235636,0.8476055739733127,0.409072294479261,1.0148426328181104,0.5923914000877817,0.9181411547250907,0.8566921536531593,0.6487329182270417,-0.21122667590226266,0.20127321548217816,1.088335957808063,0.7702811266729143,0.518214466590698,0.12346594862340853,0.8357314656888517,0.9119006156501615,1.028433023352124,-1.4230246368199155,0.2496181162621428,-0.4919609482380983,0.6750432369355552,0.10629609206809114,-0.6140324706245671,-0.4081273573966819,-0.9624055234794362
Club Atlético Talleres,28,-0.7977031271284247,-0.05675866980702182,0.6233929852375836,-0.30597007352595895,-0.27107071157261126,-0.07070623517910976,-0.6424846564285175,0.21039624966626366,-0.3161456937711155,0.19846035037576576,-0.10063551146841354,0.33408045309473955,0.2846003448245065,-0.29409396101734014,-2.728709998368251,-0.9244366604215991,-0.699842767234936,-0.15577685787095868,-0.5277698827405015,-0.16916242055300373,-0.4661051396434031,-0.329486733094256,-0.09278328156233408,-0.911518644712869,1.698276857233896,-0.4919609482380983,-0.3286510701704604,-1.9351628834296288,-1.8151859939871093,-1.919505327766792,-0.21742812064339223
Club Atlético Tigre,28,1.9377590766020059,0.22605596167753508,-0.15041567238291112,-0.33078335405925047,-0.1888867494737718,0.6657863195188425,-0.255913063480132,-0.31933198379381333,0.4701432829635031,-0.04256679967864162,-0.05494142938778507,-0.5674045428999348,-0.6108477037768646,-0.5734500733860446,-0.5985318024354886,0.9100535077178888,0.3595048186910116,0.20582673609379196,0.21936179535321151,0.4300290020463162,-0.6475732725078986,-0.5441627407718616,-0.2097797655534086,2.103674571918141,-0.7161543777190259,-0.3285219150776417,0.5077608524178866,-0.506141600581225,-1.8151859939871093,-1.6172297336927708,-1.459057125370132
Club Brugge KV,28,-1.5051502487828445,1.2603494711067713,1.7357429305670444,0.8198580908305434,0.24424494266876046,0.8681194389413576,1.1960875539357538,1.1777260672890126,1.080853167805927,0.9915174247483282,1.1940301474827215,0.6261108039099151,0.7945082613891745,1.3587630371641686,1.4283650264217436,0.5098011073965459,0.9103655633725036,1.0525083219624762,1.0294098252863966,0.7992981345784561,1.1592181373168666,0.7905620026149944,0.6676938643796465,0.9460557476758791,-0.7161543777190259,-0.1650828819171862,1.176890390488563,2.351900965115582,0.2868326718973405,2.312352989269521,1.2725266850286956
Club Deportes Temuco,28,0.8294252526767447,-0.7435942034123757,-0.8274982478008436,-0.5269571499554531,-0.5065166570449621,-0.23257273071711987,-0.33134166698225564,-0.2809458799198943,-0.6902054982370996,-0.641247140136361,-0.3748000039521829,-2.3449805913401387,-1.804778435245361,-0.6549289394935837,0.4084615265509072,-0.4991684850801714,-0.19983070667788957,-0.8260664466836669,-0.8502161859177888,-1.095818922944976,0.5832540634425958,-0.26415055684454986,-0.05378445356530858,-1.7730024208931585,-0.7161543777190259,-0.4919609482380983,-1.4996277617941447,-1.9351628834296288,-0.0134557089432941,-1.0126785455447262,-1.2107313244247841
Club León,30,0.01979132456113045,0.11131402547522692,0.13546363723799348,-0.1867042135333422,0.13718367312378585,-0.10631686419747095,-0.282941646401727,0.008741250648611578,0.28031429375831635,-0.27633721833356034,-0.1194208563237823,0.6895956627827803,0.2846003448245065,0.014749740990284844,-0.16819277295412557,0.3385820250368603,-0.17271140847818542,-0.21810203016407034,-0.26299690208272997,-0.36703493685324406,0.32814668825627513,0.7183810840915088,1.1129304840123444,-0.35155419019568074,0.4749650315244155,-0.3394178506216721,-0.573998567463041,-0.8327750366608616,-0.4138402167308107,1.8287120387510831,-0.21742812064339223
Club Necaxa,30,-0.17829386950210793,-0.3110224908750432,-0.3008784669202305,-0.3103272855876049,-0.22975661170670814,0.762366661856523,1.2042589859818185,0.5533121109399365,0.8146854429954365,1.2548331069583047,0.6695636276017314,0.2985289321259375,0.44710758327438577,-0.5827619437983359,-1.4454390124548189,-1.9417448445716776,-1.5964745639626585,0.2593323085341051,0.4343259974714041,-0.6596633060296563,-0.695438780017085,-1.0413399295672447,-0.9891063450272837,-1.2812387653235762,-0.4264226295246752,-0.3394178506216721,0.3627827858359051,0.5009781606643156,0.14669809417171104,-0.9925268392731249,-0.46575392158874024
Club Tijuana,28,-0.5854689906320973,-0.17796494044326186,0.10752054682391937,-0.20230018745786701,-0.10226041104526531,0.6415063451881415,0.14951568034378393,0.20271902889148016,0.6228207541741091,0.4394875004301716,-0.12348255250872701,-0.16110144611360144,-0.8471464943800051,-0.6200094254474965,-1.553884447884122,-0.33239665161294507,-0.11508289980381282,-0.04994165963737269,-0.18959449160334702,-0.19703178904599597,-0.8684909994733722,0.14653397958217604,0.49219913839303664,0.4345497555688312,-0.23326813072844174,-0.4919609482380983,-0.16136868565278975,-0.7102874981309963,-0.9143208514652018,-1.3149541396187476,-0.46575392158874024
Clube Sport Marítimo,23,0.5413199755971901,0.8904068537735549,0.3255046885992574,-0.015454027365613812,-0.20569052080772957,1.3853884572910895,0.681615285483768,0.4801003534064928,0.40608512656427087,1.4864174916202098,1.1519783473070708,-0.5701647541552762,-0.7070975544115544,0.4913420650627895,0.9136421263768562,0.9666109121111224,0.036726215118443505,0.8903043768436107,0.7055957753299915,0.463351073070546,-0.5010952144112265,0.15667934856504961,-0.03046993682795738,-0.45970785992266316,1.5723065319320042,-0.09402243271698801,1.3878116579238837,-1.1807106533543839,-0.7184806030908735,-2.550341350182144,0.030897680301955742
Colchester United,28,-1.7881290974446142,-1.2203388679149136,-0.464775439541236,-0.5382223793175674,-0.41989031861645565,-1.4546647720291073,-0.4256274213599098,-0.9872501911999965,-1.2093089003531596,-0.6956726256325173,-1.0906739565486916,1.6418685458757474,1.7272666453489376,0.5672540521195026,-0.15958599236449508,-0.5992315851605076,-1.0049348719816085,-1.1876700406484175,-1.3535470006335537,-1.0818842386984804,0.5201347128810321,-0.7775062273779539,-0.9995060324931568,-0.2923271805832881,0.7325043632527269,-0.4919609482380983,-0.8304982237234683,0.9228796822671785,1.487986195259883,0.19642383075136446,-0.7140797225340882
Colo-Colo,28,0.38137540896227895,0.476548920992426,0.816845149642708,-0.11947345703773994,-0.31549447486928117,1.0299859344793694,0.8283731118629007,0.8245739116489622,1.2182628918954714,0.8049157601900786,0.8437088515312375,1.0958987595691112,1.0929909442563,1.801076881747949,0.6666649442397246,0.16791884878873223,0.5798491165636074,1.2818179181352436,0.7148280660890429,0.5136371075252916,0.25187747299438557,0.370543726724025,0.7164423993759279,0.3537856515519287,0.7325043632527269,-0.0016438487567296545,0.8423256214532238,1.1270255798169497,-0.0134557089432941,0.19642383075136446,-1.2107313244247841
Colorado Rapids,23,0.4839039773179917,0.034585186324635246,-0.1945732316492987,-0.38235398171370266,-0.36252571992466875,-0.4472217791479612,0.2569194527218091,0.15298398995918516,0.01576185233889702,-0.037496102272166834,0.048698046635668825,1.0064679148960363,1.1854556884053535,0.9022789549964647,0.9765090454663095,2.529915577134338,0.6557536740247364,0.4178805934241283,0.044974081015549734,-0.05404981156021296,0.9492776887099259,0.633917505519424,0.06448373133871178,0.294090444235088,1.5723065319320042,-0.09402243271698801,-0.44502142461753486,-0.43513433186826206,-0.3529121394587974,1.8655108067253137,0.5275492821926517
Columbus Crew SC,26,0.44305028623471426,0.46287436738218657,0.13604234029390744,-0.10063445097131017,-0.3402692659385779,-0.16907125939067064,0.04942772569673569,0.997016101359489,0.2945641910713069,0.4699896955983472,0.3393164839489184,0.8673532676268007,1.0480272067731125,0.9665900332619484,-0.6501724859732537,1.30004302597971,0.5994063027653176,0.29605802689550215,0.26775898907588264,0.5093495123725236,1.2174821532198485,0.5421409368743528,0.17495867218647057,-0.0500348685325808,-1.5704915839331368,-0.13993841527711612,0.3147427164359593,0.0905925614873395,0.7719139024860581,2.544872677018768,0.27922348124730373
Cork City,25,-0.8033627041016579,-1.753000025270971,-1.5000669393826573,-0.5877357918249186,-0.5220649741987966,-0.5686075754540332,-1.3266220901927819,-1.0388411148065435,-1.2786244722827749,-1.3546875042974038,-1.5467008957133621,-1.3795028576016168,-1.4217256588992182,-0.4523957580262738,-1.3948311425878102,-0.8910822937281532,-0.21542430314271954,-1.4907114915905826,-1.2686099256502683,-1.479022739723611,-0.048886232431465476,-0.2764710929373502,-0.28114762078796257,-2.6883289330847147,0.11440996710477906,-0.4919609482380983,-1.292197604992234,-1.2900618471723486,-1.8151859939871093,-0.033305620744892454,-1.70738292631548
Cosenza,30,0.06381025657518316,-0.6730252191752764,-0.5491420779068045,-0.49448814526829,-0.39767843696812066,-0.8843551527501804,-0.1333415827891803,-1.166385342611617,-1.1589253348536595,-1.205198837467961,-1.178508136548122,-1.5501501582518753,-1.259218420449339,-0.8760858617854761,-1.4574885052802964,-0.9455610926607806,-1.0823378689265977,-0.6132201035694564,-1.2465892025064533,-0.5946347795460101,-0.3346064926401452,-0.8845331065679495,-0.4977211122647737,0.35199089368488845,-0.8771164600492208,-0.4919609482380983,-1.042389244112515,-1.7854558918931298,0.42696724962297006,-0.9925268392731249,-0.7140797225340882
Coventry City,28,-1.2929161122865196,-0.9779263266424368,-0.432533412140383,-0.524227689096791,-0.4576505174186251,-0.49155912357793896,-0.5953417792396895,-1.3327251260652633,-1.4459589807295996,-0.4779706836478921,-0.9078976282261791,1.2863533361877066,1.466094297840204,-0.02637768666399809,-1.179489492235334,-0.22399495985924955,-1.0727331174808705,-0.42036485345492186,-1.172662489095076,-0.9355700541102743,-0.9947297005964993,-0.8241749246991732,-0.6972651155162166,-0.669226332662163,1.698276857233896,-0.4919609482380983,-0.9977806082411368,-0.30199570303145384,-0.6140324706245671,-0.7104029514707031,-0.46575392158874024
Cracovia,27,-0.23698577885417824,-0.9294438183879412,-0.9821405644086442,-0.5266740947552955,-0.4829062495150653,-0.8650510743934241,-0.7200084989168107,-0.7324801980812482,-1.0195930055710918,-0.6061153452658254,-0.9865929918094837,-0.14652344148353622,-1.0115883428114296,-1.304604342795497,0.5213059831704671,-1.2196845730043167,-0.36869855889363984,-0.7659625069460743,-0.7564242169719118,-0.6986804219198451,-0.10550662763891322,-0.5389773299583921,-1.1316687273719637,-0.39901556490190987,-0.1259600758416452,-0.4919609482380983,-1.319954089534426,-0.11297172381870103,-0.5695453030926187,-1.023873937917837,0.27922348124730373
Crawley Town,24,0.5150043097192253,-1.287675684935047,-1.4669651245844453,-0.5730436829992865,-0.46764586416037585,-0.7842677030091758,-0.6503418026266554,-1.7037907968464776,-1.344173999922528,-0.6645723482061415,-0.8266637045272848,-0.13993982648931305,0.11048544648535087,-0.14277606681762436,-1.1773377970879277,-1.2607598579138382,-1.4145492718729762,-0.7819684474196725,-1.006196308186477,-0.9506659620439775,-1.5864736121111607,-1.0326284394006175,-0.7638881133444674,-1.0550992740762513,-0.8771164600492208,-0.4919609482380983,-1.276584582437251,-1.3567495070386077,-0.7641766610448845,0.3475616277883751,0.27922348124730373
Crewe Alexandra,28,-1.175008258677448,-2.1091848525806642,-1.1096159875583154,-0.5976253729142672,-0.4421022002647906,-1.9402642586431424,-1.8210565861492043,-2.138833307417554,-1.8810897736798258,-1.823057682338611,-2.080712401628971,-1.0117985550099857,-2.0162036689429064,-1.1321622981234558,-2.1219319667995244,-1.9500834362450385,-1.9117364055342205,-1.89323802887232,-1.8096905514697155,-1.7089450297907927,-1.0105095382368914,-1.2441932005901426,-1.1360019304827431,0.13841470750685733,-1.6819268717001947,-0.3285219150776417,-1.8341925308294829,-0.506141600581225,-0.9143208514652018,-0.4081273573966819,-0.7140797225340882
Crotone,24,-0.4754216605969644,0.041553083042371916,0.05647067010590264,-0.29976675339263603,-0.41840952650656665,-0.2743882420644397,-0.8703418961745156,-0.3244501309770013,-0.42683686039880536,-0.056821093499063356,-0.1780615949939216,-2.1248997472475413,-1.8628167346917455,-0.794606995677937,-0.09288344279488311,-0.5019480156379595,-0.8608636002956804,3.607286181961573e-05,-0.8226902819880204,0.5124758838380838,-0.9053106206342838,-0.629722019194095,-0.3771497357073049,0.5781303849322121,-1.4404837482049024,-0.3012820762175658,0.4798804549982752,-0.6422388656144059,-0.0635037724167332,-0.005093231964649713,0.5275492821926517
Cruz Azul,25,0.8341415668211069,0.8262694138681892,0.467986413165466,0.10998189577215596,0.2342051721637131,0.8545226533161641,0.8698588437890673,0.5002881061220977,0.7477109256243842,0.6394622842817639,0.5259826674639353,0.28430832373841364,-0.05666485592023992,1.0077055226208278,1.0343466110286037,-0.05989147572749783,0.11678709980365719,0.5342686346120185,0.5370893721425384,0.8542007905096494,-0.3846811774189858,-0.07784911713824394,0.45047039243621995,0.9600548590388075,-0.4264226295246752,-0.30890923109838725,0.76872137226545,0.31044198961786235,0.5390749118034729,-0.033305620744892454,0.030897680301955742
Cruzeiro,20,3.6073342837064395,1.4235739155635736,0.2784032920484474,0.13411827001249926,0.6191815048926551,1.7065878858282577,0.8962588550148111,0.9259132258761066,1.1281831838812142,0.48924794431237145,0.9290044714150766,-0.30584692434373273,0.24977736515667737,0.15054785116951588,-0.4332816151146473,1.4203753181276,2.4968445080552018,1.2677065583707656,1.7812602297680717,2.25686610676192,0.07040934012988999,1.39352157200514,1.6953129821012458,0.02534496188319552,0.2496181162621428,-0.4919609482380983,0.4408478986108192,-0.5469707800911793,1.1276401382511212,-0.7104029514707031,-1.70738292631548
Crystal Palace,32,0.03354724081552119,1.0290475046426153,1.0697435520681546,0.8378787358178463,1.3553943221267182,1.0451609184360577,0.6834087645072555,0.9071040349778868,0.9358095701558511,0.6688520464496879,0.8703637327449373,-0.9324424814189055,-0.8036177697952163,-0.2548095077154906,0.7166918564169348,1.4510196425272033,1.1783805026117682,0.8386330255321052,1.1522933249728629,1.0692826418543122,1.0645391114745204,1.5617622258481327,1.511043519815305,-0.16781585355722964,0.2496181162621428,1.36715805396209,1.1141594962944368,-0.4040686518063395,0.2868326718973405,-0.181420661841164,1.7691782869193915
Curicó Unido,28,1.5368723743311667,-0.8082375477517028,-1.1418580149591684,-0.5515222976834118,-0.49541071622079463,-0.8314787642077631,0.3098014627857984,-0.2655914383703273,-0.5985990155107374,-0.9133745676171425,-0.9383603496132638,-0.5547075711253623,-0.3248017993625382,-1.958590797214209,-1.8249980364573826,-1.8250045611446193,-1.7168164497238452,-0.614396050216495,-0.6850607623391783,-0.8449946065080512,0.007289989568326375,-1.6735452159453537,-2.091473216409847,-1.2345750607804775,1.698276857233896,-0.4919609482380983,-0.6632158392057976,-0.7102874981309963,0.2868326718973405,-2.221780921840815,-0.9624055234794362
Cádiz CF,30,0.5260090427227379,0.2244398780690497,-0.014999157299325914,-0.31750659475523724,-0.3147540788143367,0.9209958274837748,0.32425861179037185,0.08756071726972456,0.06656583406346823,-0.11668912754483499,0.2786253698008017,0.33408045309473955,-0.31899796941790004,0.12338822913367106,-1.2646966200726453,-0.1595098509185882,-0.11734284132045568,0.44865971870751886,-0.23363593789097709,-0.3605320842048797,-0.2388754776217725,0.3350755167598987,0.4486504471296919,-0.5525670713044154,-0.4264226295246752,-0.4919609482380983,-0.261738116363393,-0.45170269456795276,-0.4138402167308107,-0.4282790636682833,-0.21742812064339223
Córdoba CF,26,-0.09025600547400252,-0.08535091826480311,0.04923688190699253,-0.41515232530021595,-0.3881102417965302,0.4846203572051455,0.3438893893684882,0.47614619956262344,0.20413215043117958,-0.04077255290404287,0.26550296674174956,-1.2383906666792857,-1.804778435245361,-2.317635031380397,-1.1645931412148238,-1.295183274821817,-0.322389073541938,0.3150540881169157,0.05602126653920138,-0.5711244661249989,-0.9747014451298504,-0.2921517752372803,-0.2030299684000767,-0.0500348685325808,-0.5304288981072626,-0.4919609482380983,-0.2257080643134336,0.9699902740094335,-1.1684110198688158,0.2661797370761386,-0.46575392158874024
DC United,28,0.47570169184953476,0.3311013962289405,-0.07787111073099025,-0.09361801872205018,-0.3399275446824497,-0.4429991749165353,0.1306585294682535,0.3639406651619383,0.462509409402973,0.330636529437859,0.15068193997504228,0.4356562272913248,0.5582094707860389,0.904809354565019,-0.13376565059561385,1.4687391498330953,0.7917186337487976,0.047073938743412994,-0.42553081100136153,0.12346594862340853,1.2854568384399938,1.2479152363629378,0.6774435713789024,-0.0500348685325808,-0.7161543777190259,0.16179518440372587,0.1731960833825474,-0.506141600581225,0.2868326718973405,0.49869942482538576,0.7758750831379997
DSC Arminia Bielefeld,28,-0.5854689906320973,0.1290909451685437,0.23648865642733463,-0.33768144604750544,-0.25774358258361024,0.5281997983115334,-0.0484844038492914,0.2641367950897497,0.004476995771156584,0.25288583587192204,0.394383711071727,0.6007168603607701,1.1800483934258776,1.0212077347186477,1.686568444110561,1.2102428079588956,-0.14050724186603653,0.31166193432737793,-0.048032699964537386,-0.1552277363065083,0.37811617411751436,0.11853276118944375,-0.6485165805199352,-0.02311350052694755,0.2496181162621428,-0.3285219150776417,-0.6632158392057976,1.9436091700160372,-0.3137440897839325,0.49869942482538576,-0.21742812064339223
Daegu FC,28,-0.9863556929029363,-1.1233738514059224,-0.7227116587480696,-0.4910771463043136,-0.4909683398911276,-1.3413582251524994,0.15894425578154917,-1.033313515848699,-1.957428509285128,-1.084426093462205,-1.1972934814034908,-0.9483136961371206,-0.5611005899656787,-0.8295265097240242,-1.9928302579551156,-1.391397794129832,-2.40327368540386,0.5145127309417497,-0.27610447538261984,-1.0470475280822404,-1.6180332873919434,-3.344284580044984,-3.2029398143250516,0.24610017952939303,-1.6819268717001947,-0.4919609482380983,-0.9977806082411368,-0.9144333956807701,1.7882745761005174,-0.7104029514707031,-1.459057125370132
Dalian YiFang FC,28,1.041659389173072,-1.3011430483390738,-1.794759069826461,-0.024388966034166848,-0.3354851683527827,-1.2604249773834941,-1.170484880943385,-1.4248517753626684,-1.705510681787628,-1.01445046925286,-0.778431062331065,0.6515047474590602,0.20997967410772764,-0.06129720071008528,0.5633835771641996,-1.3080118773962182,-1.547320835975695,-0.41154525360212335,-1.7939614635098484,-0.8658966328777944,-1.2945466157639285,-0.8148411852349298,-1.0872533954864636,-2.0691374689551325,-1.1990406247096104,0.16179518440372587,-0.8304982237234683,-1.3227251907803126,-0.9143208514652018,-0.7104029514707031,-0.7140797225340882
Dalkurd FF,21,0.38137540896227895,-1.4358166823793388,-1.6926593163904244,-0.5753595891823937,-0.5191033899790186,-1.8134688371383667,-2.107056707761423,-1.714027091212855,-1.40524498840677,-1.5898056016407989,-1.4232253316910417,-1.4350309474957483,-1.348763225309477,-0.8683259697752337,0.3396072818338889,-0.12393185977891343,-1.2789527808744536,-1.5081155019667727,-1.8726069033091874,-1.209618844291359,-0.7238424877697882,-1.1446333129715411,-0.9930062278269876,-0.2833533912480761,0.08865603393194783,-0.4919609482380983,-1.8899533256687058,-1.3227251907803126,0.18673654495046232,-0.30736882603867477,-0.21742812064339223
De Graafschap,30,-0.948625179748034,-0.5221907490501799,-0.5115263792724738,-0.49027319601503494,-0.4453599429065464,-0.49155912357793896,-1.0837419869159424,-0.33519824006169946,0.05231593675047918,-0.37793145792638433,-0.7164901955106591,-0.19919236143732152,-0.41185924853211603,-0.886949710599814,-1.1201027061669042,-0.8599515514809378,-1.208894593858552,-1.0988860687969086,-0.8575564269657266,-0.37353778950160976,-1.2845527185916803,-1.1110318509002644,-0.8071118143745025,0.1761046227147455,-0.8771164600492208,-0.4919609482380983,-0.730128793012865,-0.2611665235214996,-0.9743785276333287,-0.4282790636682833,-1.2107313244247841
Defensa y Justicia,28,-0.32607171269214325,0.3149405601441092,0.47024335508352694,-0.21277139184291602,-0.20887744295727328,0.6415063451881415,0.25323001015920515,0.9320550024959343,0.4777771565240332,1.123693603810423,0.7751677284102956,0.7784744652047905,0.7820714829363805,0.5788938901348627,-1.1149386378131285,-0.8827437020547921,-0.3439019783638177,0.9643123234344874,0.5575371864903677,0.102563922253664,-0.2530773314981249,-0.021473330774212082,0.2679558774101435,-0.26540581257765217,1.2153906102433119,-0.3285219150776417,0.6750432369355552,-1.7310169858798574,-0.9143208514652018,-2.5240565159148365,-0.9624055234794362
Deportes Iquique,28,0.5936095454586039,-0.5819858425640572,-0.6340460833957191,-0.5011017116397634,-0.5042954688801286,-0.47537247402413824,0.16837283121931626,-0.22720533449640823,-0.4230199236185396,-0.7734233191984542,-0.6489644964359522,-0.7705560912931002,-0.8471464943800051,0.6952922702884913,-0.12085547971117581,-1.1412400439289918,-1.1066322402305,-0.04112205978457415,-0.4019371790615607,-0.8658966328777944,-0.49766481492418413,-0.7308375300567366,-1.2627481214730736,-0.0500348685325808,-0.23326813072844174,-0.4919609482380983,-1.1650629927588054,0.31044198961786235,-0.6140324706245671,-0.1058517633226568,-0.9624055234794362
Deportes Tolima,28,0.027651848135066676,-0.07291950589185318,-0.03756857647992238,-0.3470112395280231,-0.4731988345724596,-1.0257185588533761,-1.3401992388231627,-0.2655914383703273,-0.5451619005870253,-1.0688759547490163,-0.19963935597644164,-0.6689803170965175,-0.4491695838905055,0.2646182637200711,1.2218022922706888,-0.39076679332647424,-0.01338553155492309,-0.9583604444756485,-0.6142798665197744,-0.6011376321943744,0.8041717904080692,0.23987137422461266,0.35570324040345036,-0.6961477006677976,-1.1990406247096104,-0.4919609482380983,-0.495933454688129,-0.09784980548168264,-2.4157627556683807,-0.7104029514707031,-0.9624055234794362
Deportivo Alavés,27,-0.28589570331423836,1.6934000232318018,1.5004955454571083,1.2096379675929483,0.5098825939371815,1.4934037161493057,0.863992174627792,1.7037578611167865,0.674561452751037,0.8371678997433558,1.453809465978145,0.1958245382160582,0.5876892419334058,1.4234288039161829,1.619148662825147,1.5907296576470846,1.5296523150856578,1.1821891049832576,0.22227458941985512,1.1943722379374402,2.3082240929097777,1.9195987837342547,1.628581654195227,0.18727200499856222,0.8755817697684557,-0.1529762868682629,0.9352602795185953,-1.1715060074101107,0.05327504235462471,1.7973649401063712,0.27922348124730373
Deportivo Cali,28,0.027651848135066676,0.4199859946955147,0.7604216016912136,-0.13758715182704273,-0.4731988345724596,-0.19210610683261814,-0.3596273932955513,0.29484567818888524,0.004476995771156584,-0.18251804809732838,0.31061122725724116,0.16901982002529425,-0.16312367947618153,0.9280890305957484,0.9765090454663095,0.03450138201495184,0.9696890281843568,-0.17341605757655576,-0.3783435471217583,-0.19703178904599597,1.2381173255188207,0.6505559106513367,-0.02453533256754092,-0.07695623653821405,0.2496181162621428,-0.4919609482380983,0.6750432369355552,-0.30199570303145384,-1.8151859939871093,-0.4081273573966819,-1.2107313244247841
Deportivo Pasto,28,0.782262111233118,-0.5819858425640572,-0.7388326724484962,-0.5042778115480246,-0.5220649741987966,-0.37015925192443055,-0.6424846564285175,-0.4959080616138385,-0.5527957741475553,-0.22916846423689113,-0.5194979305408395,0.3594743966438846,-0.29992824245694527,-0.08457687674081006,-0.39196906828443634,-1.0161611688285725,-0.21678026805270426,0.12645033741860337,-0.6614671303993775,-0.5244968688386468,1.0250895173735426,-0.36682169095122996,-0.4340230265362998,-2.0691374689551325,-1.1990406247096104,-0.4919609482380983,-0.495933454688129,-0.9144333956807701,-1.5148976131464749,-0.7104029514707031,-1.2107313244247841
